change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",12029.83,11/14/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,956991317,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",4139.46,12/13/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,956991345,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 WASHINGTON ST","BOX 018",BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Genentech, Inc.",100000000226,"Genentech USA, Inc.",CA,"United States",600.00,03/24/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,950810187,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,01/10/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748453,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,01/10/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748459,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,01/20/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748463,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,05/09/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748467,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,05/09/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748473,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,05/10/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748477,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,09/07/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748481,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,12/22/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748487,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Janssen Pharmaceuticals, Inc",100000000329,"Janssen Biotech, Inc.",PA,"United States",600.00,12/22/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,No,,,No,886748491,No,Yes,Covered,Biological,Immunology,STELARA,57894-060-03,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Olympus America Inc.",100000005451,"Olympus America Inc.",PA,"United States",6863.97,01/10/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,896492073,No,Yes,Covered,Device,"Surgical Endoscopy","VISERA 4K UHD CAMERA CONTROL UNIT",,04953170374623,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 WASHINGTON ST","BOX 018",BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Sanofi and Genzyme US Companies",100000000297,"GENZYME CORPORATION",MA,"United States",600.00,03/17/2022,1,"In-kind items and services","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,939150819,No,Yes,Covered,Biological,Immunology,DUPIXENT,0024-5914-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 WASHINGTON ST","BOX 018",BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Sanofi and Genzyme US Companies",100000000297,"GENZYME CORPORATION",MA,"United States",600.00,06/21/2022,1,"In-kind items and services","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,939150841,No,Yes,Covered,Biological,Immunology,DUPIXENT,0024-5914-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 WASHINGTON ST","BOX 018",BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Sanofi and Genzyme US Companies",100000000297,"GENZYME CORPORATION",MA,"United States",600.00,07/21/2022,1,"In-kind items and services","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,939150857,No,Yes,Covered,Biological,Immunology,DUPIXENT,0024-5914-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"750 WASHINGTON ST","BOX 018",BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Sanofi and Genzyme US Companies",100000000297,"GENZYME CORPORATION",MA,"United States",600.00,08/04/2022,1,"In-kind items and services","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,939150863,No,Yes,Covered,Biological,Immunology,DUPIXENT,0024-5914-01,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",600.00,05/09/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,955588671,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",1200.00,03/14/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,955588669,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",2400.00,07/25/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,955588677,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",2400.00,09/23/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,955588681,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"TUFTS MEDICAL CENTER",,,,,,,"750 Washington St","Box 018",Boston,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",60000.00,08/26/2022,1,"Cash or cash equivalent","Space rental or facility fees (teaching hospital only)",,,,,"No Third Party Payment",,,,,No,955588679,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation",IN,"United States",1281.03,06/06/2022,1,"In-kind items and services","Travel and Lodging",Indianapolis,IN,"United States",,"No Third Party Payment",,,,,No,950053199,No,Yes,Covered,Device,"Core Lab","cobas pro ISE analytical unit",,07613336158876,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220116,11369,"Tufts Medical Center",,,,,,,"800 Washington St",,BOSTON,MA,02111,"United States",,,,,,,,,,,,,,,,,,,,"Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation",IN,"United States",1568.49,05/23/2022,1,"In-kind items and services","Travel and Lodging",Indianapolis,IN,"United States",,"No Third Party Payment",,,,,No,950053201,No,Yes,Covered,Device,"Core Lab","cobas pro ISE analytical unit",,07613336158876,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
