change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220162,11353,"DANA-FARBER CANCER INSTITUTE",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Eli Lilly and Company",100000000088,"Eli Lilly and Company",IN,"United States",7500.00,06/10/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,No,,,No,918718909,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Bristol Myers Squibb Company",100000000343,"Celgene Corporation",NY,"United States",25000.00,10/04/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,932742881,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Bristol Myers Squibb Company",100000000343,"Celgene Corporation",NY,"United States",25000.00,12/20/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,932742991,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Bristol Myers Squibb Company",100000000343,"Celgene Corporation",NY,"United States",25000.00,12/30/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,932742993,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Gilead Sciences, Inc.",100000000108,"Gilead Sciences, Inc.",CA,"United States",140151.00,07/12/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,;G2931622;GRANTS;042263040,No,929487027,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"DANA-FARBER CANCER INSTITUTE",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Pharmacyclics LLC, an AbbVie Company",100000136439,"Pharmacyclics LLC, an AbbVie Company",CA,"United States",100000.00,09/20/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,PCYC-US,No,890360851,No,Yes,Covered,Drug,ONCOLOGY,IMBRUVICA,57962-420-28,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Sanofi and Genzyme US Companies",100000000067,"SANOFI US SERVICES INC.",NJ,"United States",1000.00,02/22/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,939145329,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Siemens Medical Solutions USA, Inc.",100000010755,"Siemens Medical Solutions USA, Inc.",PA,"United States",36606.00,10/14/2022,1,"In-kind items and services",Grant,,,,,"No Third Party Payment",,,,,No,892302179,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Progenics Pharmaceuticals, Inc.",100000506815,"Progenics Pharmaceuticals, Inc.",MA,"United States",5000.00,12/19/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,938050981,No,Yes,Covered,Device,"Radiology DICOM Image Processing Application Software","PYLARIFY AI",,07350002336021,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Agios Pharmaceuticals, Inc.",100000181751,"Agios Pharmaceuticals, Inc.",MA,"United States",25000.00,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,953523429,No,Yes,Covered,Drug,"Genetically Defined Disease",PYRUKYND,71334-215-50,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000010370,"AstraZeneca UK Limited",,"Great Britain (Uk)",5259271.93,08/03/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,914891745,No,Yes,Covered,Biological,Oncology,IMFINZI,0310-4500-12,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000010370,"AstraZeneca UK Limited",,"Great Britain (Uk)",5534546.98,04/11/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,914981043,No,Yes,Covered,Biological,Oncology,IMFINZI,0310-4500-12,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000010370,"AstraZeneca UK Limited",,"Great Britain (Uk)",2355033.13,05/04/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,915602311,No,Yes,Covered,Biological,Oncology,IMFINZI,0310-4500-12,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000010370,"AstraZeneca UK Limited",,"Great Britain (Uk)",4834531.51,02/09/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,915607261,No,Yes,Covered,Biological,Oncology,IMFINZI,0310-4500-12,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Beckman Coulter, Inc.",100000010876,"Beckman Coulter, Inc.",CA,"United States",241068.67,05/14/2022,6,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,924787835,No,Yes,Covered,Device,Devices,AQUIOS,,15099590225889,Covered,Device,Devices,NAVIOS,,15099590515522,Covered,Device,Devices,CYTOFLEX,,,Covered,Device,Devices,"Cytomics FC500",,15099590572839,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Beckman Coulter, Inc.",100000010876,"Beckman Coulter, Inc.",CA,"United States",186949.55,11/29/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,924787831,No,Yes,Covered,Device,Devices,NAVIOS,,15099590515522,Covered,Device,Devices,AQUIOS,,15099590225889,Covered,Device,Devices,CYTOFLEX,,,Covered,Device,Devices,"Cytomics FC500",,15099590572839,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Beckman Coulter, Inc.",100000010876,"Beckman Coulter, Inc.",CA,"United States",232926.51,08/30/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,924787829,No,Yes,Covered,Device,Devices,CYTOFLEX,,,Covered,Device,Devices,AQUIOS,,15099590225889,Covered,Device,Devices,NAVIOS,,15099590515522,Covered,Device,Devices,"Cytomics FC500",,15099590572839,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Beckman Coulter, Inc.",100000010876,"Beckman Coulter, Inc.",CA,"United States",220529.57,05/31/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,924787827,No,Yes,Covered,Device,Devices,AQUIOS,,15099590225889,Covered,Device,Devices,NAVIOS,,15099590515522,Covered,Device,Devices,CYTOFLEX,,,Covered,Device,Devices,"Cytomics FC500",,15099590572839,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 BROOKLINE AVE",,BOSTON,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Beckman Coulter, Inc.",100000010876,"Beckman Coulter, Inc.",CA,"United States",189935.56,02/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,924787825,No,Yes,Covered,Device,Devices,AQUIOS,,15099590225889,Covered,Device,Devices,NAVIOS,,15099590515522,Covered,Device,Devices,CYTOFLEX,,,Covered,Device,Devices,"Cytomics FC500",,15099590572839,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",2449.37,01/27/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084197,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",20.99,01/27/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084203,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",42.97,01/27/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084207,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",121.58,01/27/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084213,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",39.27,02/23/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084315,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",87.79,02/23/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084331,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",204.34,02/23/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084369,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",70.54,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084383,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",25.02,05/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084391,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",1005.96,05/06/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084399,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",21418.55,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084401,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",25.31,05/06/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084403,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",17.03,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084411,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",99.32,05/06/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084405,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",287.21,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084413,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",35.55,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084417,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",18792.37,02/23/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084425,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",79.56,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084435,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",50000.00,03/17/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084441,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",148.77,05/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084445,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",108.38,02/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084513,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",1176.48,07/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946086885,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",152.23,07/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946086889,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",47.77,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946086979,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",82.36,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087003,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",115.83,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087017,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",283.53,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087019,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",580.94,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087025,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220162,11353,"Dana-Farber Cancer Institute",,,,,,,"450 Brookline Ave",,Boston,MA,02215,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",99.45,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087029,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
